file,category,distance,block,trial,response,confidence,responseTime,reactionTime,correct
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_land750.jpg,NonAnimall,MediumBody,2,47,NonAnimall,5,1.05876429995988,1.1738989999867,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N415046.jpg,Animall,Head,2,48,Animall,5,0.785331999999471,0.900796799978707,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N253078.jpg,Animall,FarBody,2,49,NonAnimall,5,0.918498500017449,1.03505900001619,0
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N168034.jpg,Animall,MediumBody,2,50,NonAnimall,3,1.24256530002458,1.357335699955,0
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N707090.jpg,Animall,MediumBody,2,51,Animall,5,0.732283799967263,0.847047100018244,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn190.jpg,NonAnimall,Head,2,52,NonAnimall,5,0.957434299984016,1.07332699996186,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn33.jpg,NonAnimall,Head,2,53,NonAnimall,3,1.32849059998989,1.44334549998166,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N253036.jpg,Animall,FarBody,2,54,Animall,3,2.01637039997149,2.131048500014,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N824022.jpg,Animall,Head,2,55,Animall,5,0.689377300033811,0.804195100034121,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat363.jpg,NonAnimall,MediumBody,2,56,NonAnimall,4,1.52511670003878,1.63974660000531,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_natu5.jpg,NonAnimall,CloseBody,2,57,NonAnimall,5,0.860751399945002,0.975645799946506,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn181.jpg,NonAnimall,Head,2,58,NonAnimall,5,0.741142800019588,0.855825799982995,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_N124002.jpg,NonAnimall,Head,2,59,NonAnimall,5,0.793691599974409,0.908472000039183,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_bea39.jpg,NonAnimall,FarBody,2,60,NonAnimall,5,1.31622350000544,1.43084829999134,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N134043.jpg,Animall,Head,2,61,Animall,5,0.858202100032941,0.973023600003216,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat634.jpg,NonAnimall,MediumBody,2,62,NonAnimall,5,0.952385200012941,1.06841489998624,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_land71.jpg,NonAnimall,CloseBody,2,63,Animall,5,0.892226000025403,1.00735279999208,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn38.jpg,NonAnimall,Head,2,64,NonAnimall,5,0.937346499995328,1.05417789996136,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_natu462.jpg,NonAnimall,MediumBody,2,65,Animall,5,1.01768519997131,1.13288809999358,0
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N130060.jpg,Animall,MediumBody,2,66,Animall,5,0.77490769996075,0.889752900053281,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text119.jpg,NonAnimall,CloseBody,2,67,Animall,5,0.780570000002626,0.895375999971293,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408060.jpg,Animall,FarBody,2,68,Animall,5,0.834291099978145,0.94860309996875,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text18.jpg,NonAnimall,CloseBody,2,69,NonAnimall,5,1.11768780002603,1.23317590000806,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N427068.jpg,Animall,Head,2,70,Animall,5,0.717725499998778,0.83266780001577,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_land94.jpg,NonAnimall,MediumBody,2,71,Animall,3,1.26185939996503,1.37606089998735,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N228077.jpg,NonAnimall,MediumBody,2,72,NonAnimall,5,1.06022370001301,1.17464169999585,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N816057.jpg,Animall,FarBody,2,73,Animall,5,1.48642950004432,1.60122989997035,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N347015.jpg,NonAnimall,MediumBody,2,74,NonAnimall,5,1.87642490002327,1.99120009999024,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N253087.jpg,Animall,MediumBody,2,75,Animall,5,0.96225709997816,1.07722939999076,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_N127068.jpg,NonAnimall,Head,2,76,NonAnimall,5,0.966511300008278,1.08135620004032,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn24.jpg,NonAnimall,Head,2,77,NonAnimall,5,1.3001452999888,1.41490589996101,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_bea10.jpg,NonAnimall,FarBody,2,78,Animall,5,1.17698970000492,1.29182189999847,0
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N253041.jpg,Animall,CloseBody,2,79,Animall,5,0.984485999972094,1.10017319995677,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn56.jpg,NonAnimall,Head,2,80,Animall,2,1.72247999999672,1.83740349998698,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn31.jpg,NonAnimall,Head,2,81,Animall,3,1.70171880000271,1.81651809997857,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_nat297.jpg,NonAnimall,FarBody,2,82,NonAnimall,5,1.03453050000826,1.14942410000367,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N344070.jpg,NonAnimall,MediumBody,2,83,NonAnimall,5,1.03470169997308,1.1498736999929,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_natu302.jpg,NonAnimall,MediumBody,2,84,Animall,5,0.874696700018831,0.989234400040004,0
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N825047.jpg,Animall,CloseBody,2,85,Animall,5,0.903977999987546,1.01969230000395,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text1.jpg,NonAnimall,CloseBody,2,86,NonAnimall,2,1.4410667999764,1.55603059998248,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408020.jpg,Animall,FarBody,2,87,Animall,5,2.20859459997155,2.32342299999436,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N676064.jpg,Animall,Head,2,88,Animall,5,1.00147279998055,1.11692970001604,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N251013.jpg,NonAnimall,MediumBody,2,89,NonAnimall,4,1.25360910000745,1.36864110000897,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn22.jpg,NonAnimall,Head,2,90,Animall,3,2.28665730002103,2.40198239998426,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N485007.jpg,Animall,FarBody,2,91,Animall,5,0.8743241999764,0.989120399986859,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_natu590.jpg,NonAnimall,MediumBody,2,92,NonAnimall,5,0.990666900004726,1.1054209000431,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N173035.jpg,Animall,MediumBody,2,93,Animall,4,1.0487843999872,1.16349960002117,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N130063.jpg,Animall,Head,2,94,Animall,5,1.02880059997551,1.14355320000323,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text14.jpg,NonAnimall,CloseBody,2,95,NonAnimall,5,1.04924000002211,1.16398169996683,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N209036.jpg,Animall,Head,2,96,Animall,5,0.749077200016472,0.863854800001718,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N168089.jpg,Animall,CloseBody,2,97,Animall,5,0.81098710000515,0.92586780001875,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_for122.jpg,NonAnimall,CloseBody,2,98,Animall,2,1.63456880004378,1.75010339997243,0
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826005.jpg,Animall,CloseBody,2,99,Animall,5,0.900456299947109,1.01601830002619,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N168014.jpg,Animall,MediumBody,2,100,Animall,5,0.375423100020271,0.490361700009089,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_nat376.jpg,NonAnimall,FarBody,2,101,NonAnimall,3,1.58412319998024,1.69882310001412,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826006.jpg,Animall,CloseBody,2,102,Animall,5,0.809797000023536,0.924598400015384,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_N124058.jpg,NonAnimall,Head,2,103,NonAnimall,5,1.52045270003146,1.63708880002378,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn180.jpg,NonAnimall,Head,2,104,NonAnimall,5,0.926275500038173,1.04097380000167,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N828097.jpg,Animall,CloseBody,2,105,Animall,5,0.836850500025321,0.952710800047498,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N130010.jpg,Animall,MediumBody,2,106,Animall,5,1.04839690000517,1.16331820003688,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826043.jpg,Animall,CloseBody,2,107,Animall,5,0.773313500045333,0.888206399977207,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N289048.jpg,Animall,CloseBody,2,108,Animall,5,0.410570499952883,0.525391499977559,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408047.jpg,Animall,FarBody,2,109,Animall,5,0.584703600034118,0.701145300001372,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_natu354.jpg,NonAnimall,Head,2,110,Animall,3,1.49498670001049,1.60976590000791,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text3.jpg,NonAnimall,CloseBody,2,111,NonAnimall,5,0.872513799986336,0.987331399985123,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N209038.jpg,Animall,Head,2,112,Animall,5,0.877206599980127,0.991998000012245,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land805.jpg,NonAnimall,FarBody,2,113,NonAnimall,3,1.47050870000385,1.58618729998125,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N247087.jpg,Animall,Head,2,114,Animall,5,0.700018599978648,0.8147279000259,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N816096.jpg,Animall,Head,2,115,Animall,5,0.54955269995844,0.664290600048844,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N289028.jpg,Animall,MediumBody,2,116,Animall,5,0.428209399979096,0.542819199967198,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N130002.jpg,Animall,Head,2,117,Animall,5,0.475808100018185,0.590638800000306,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N824085.jpg,Animall,CloseBody,2,118,Animall,5,0.456621900026221,0.571494999981951,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_nat194.jpg,NonAnimall,FarBody,2,119,NonAnimall,5,1.03717460000189,1.15408390003722,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text16.jpg,NonAnimall,CloseBody,2,120,Animall,5,1.31261620001169,1.42733709997265,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text15.jpg,NonAnimall,CloseBody,3,1,NonAnimall,5,1.47054410004057,1.58718309999676,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N253099.jpg,Animall,CloseBody,3,2,Animall,5,1.21376210002927,1.32864300004439,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_int168.jpg,NonAnimall,Head,3,3,NonAnimall,5,0.994126999983564,1.10841859999346,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N676042.jpg,Animall,Head,3,4,Animall,5,1.29667259997223,1.41138950001914,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N268010.jpg,Animall,MediumBody,3,5,Animall,5,0.707686900044791,0.822662299964577,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N471000.jpg,Animall,Head,3,6,Animall,5,0.983064899977762,1.09781579999253,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_natu133.jpg,NonAnimall,CloseBody,3,7,Animall,5,1.34878579998622,1.46342879999429,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N314093.jpg,Animall,FarBody,3,8,Animall,5,0.451400100020692,0.566833699995186,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N209044.jpg,Animall,CloseBody,3,9,Animall,5,0.444715600053314,0.559569700038992,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_sclos3.jpg,NonAnimall,FarBody,3,10,Animall,5,0.402144299994688,0.518138999992516,0
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N824074.jpg,Animall,Head,3,11,Animall,5,0.409469400008675,0.524192799988668,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N160002.jpg,Animall,MediumBody,3,12,Animall,5,0.370696400001179,0.48771019995911,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_nat219.jpg,NonAnimall,CloseBody,3,13,NonAnimall,5,1.24868139997125,1.3634669999592,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat1253.jpg,NonAnimall,MediumBody,3,14,NonAnimall,3,1.25849799998105,1.3741893999977,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land867.jpg,NonAnimall,FarBody,3,15,NonAnimall,5,1.3153301999555,1.43005860003177,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_land861.jpg,NonAnimall,CloseBody,3,16,Animall,5,0.909149800019804,1.02390010003,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N828048.jpg,Animall,FarBody,3,17,NonAnimall,3,1.74802510003792,1.86359010002343,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_land170.jpg,NonAnimall,MediumBody,3,18,NonAnimall,5,1.05393529997673,1.17009750002762,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N815088.jpg,Animall,FarBody,3,19,Animall,5,0.704231000039726,0.821051299979445,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N209052.jpg,Animall,CloseBody,3,20,Animall,5,0.770492099982221,0.887225299957208,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N247049.jpg,Animall,Head,3,21,Animall,5,0.782168599951547,0.897239100013394,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N828028.jpg,Animall,FarBody,3,22,Animall,5,0.691463600029238,0.806281900033355,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text2.jpg,NonAnimall,CloseBody,3,23,Animall,5,0.800394599966239,0.915186100057326,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_N152064.jpg,NonAnimall,Head,3,24,Animall,5,0.522993999999017,0.637549200037029,0
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N136054.jpg,Animall,MediumBody,3,25,Animall,5,0.460026500048116,0.574907600006554,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N676063.jpg,Animall,FarBody,3,26,Animall,5,0.44313400000101,0.557937900011893,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_nat322.jpg,NonAnimall,FarBody,3,27,NonAnimall,4,1.10385140002472,1.21960080001736,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_nat1238.jpg,NonAnimall,FarBody,3,28,NonAnimall,3,1.26162750000367,1.37648840004113,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_natu172.jpg,NonAnimall,MediumBody,3,29,NonAnimall,5,1.07561759999953,1.19040200003656,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N173006.jpg,Animall,FarBody,3,30,Animall,5,0.708097699971404,0.822963499987964,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826018.jpg,Animall,CloseBody,3,31,Animall,5,0.792466900020372,0.907198900007643,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N289017.jpg,Animall,FarBody,3,32,Animall,5,0.783892500039656,0.898702899983618,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat367.jpg,NonAnimall,MediumBody,3,33,NonAnimall,5,0.965052200015634,1.07988709997153,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N825085.jpg,Animall,Head,3,34,Animall,5,0.57638839998981,0.691197699983604,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N160016.jpg,Animall,Head,3,35,Animall,5,0.663563300040551,0.778242899978068,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn200.jpg,NonAnimall,Head,3,36,NonAnimall,5,1.15939059999073,1.27409449999686,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_open5.jpg,NonAnimall,FarBody,3,37,NonAnimall,5,1.44117720000213,1.55600280000363,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N802045.jpg,Animall,CloseBody,3,38,Animall,5,0.849461900012102,0.964223899994977,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826047.jpg,Animall,CloseBody,3,39,Animall,5,0.724004800023977,0.838874399953056,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text106.jpg,NonAnimall,CloseBody,3,40,NonAnimall,5,1.08988450001925,1.20468089997303,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_nat250.jpg,NonAnimall,CloseBody,3,41,NonAnimall,5,1.18339280004147,1.29803190001985,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_for72.jpg,NonAnimall,MediumBody,3,42,NonAnimall,3,1.16694939997979,1.2817434000317,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N136020.jpg,Animall,MediumBody,3,43,Animall,5,0.747355700004846,0.862044400011655,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N828029.jpg,Animall,FarBody,3,44,Animall,4,1.13206500001252,1.24698970001191,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N130045.jpg,Animall,MediumBody,3,45,Animall,5,0.839802199974656,0.954610699962359,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_room425.jpg,NonAnimall,Head,3,46,NonAnimall,5,1.08413219999056,1.19900270004291,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N123022.jpg,Animall,Head,3,47,Animall,5,0.764652899990324,0.879362700041384,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408098.jpg,Animall,FarBody,3,48,Animall,5,0.717734700010624,0.833211000019219,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land293.jpg,NonAnimall,FarBody,3,49,NonAnimall,5,1.00778839999111,1.12266330001876,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N289063.jpg,Animall,FarBody,3,50,Animall,5,0.63135710003553,0.746326100022998,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_text26.jpg,NonAnimall,FarBody,3,51,NonAnimall,3,1.26342000003206,1.3781918999739,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N109073.jpg,Animall,MediumBody,3,52,Animall,5,0.884945600002538,0.999634200008586,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N173011.jpg,Animall,FarBody,3,53,NonAnimall,5,1.06817250000313,1.18445430003339,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N310039.jpg,Animall,FarBody,3,54,Animall,5,0.670278700010385,0.787393899983726,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn129.jpg,NonAnimall,Head,3,55,Animall,5,1.03265560005093,1.14737810002407,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_land378.jpg,NonAnimall,CloseBody,3,56,NonAnimall,5,0.939676699985284,1.0546385999769,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_for82.jpg,NonAnimall,CloseBody,3,57,NonAnimall,3,1.03422919998411,1.14912800001912,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn202.jpg,NonAnimall,Head,3,58,NonAnimall,5,0.910000999982003,1.02468360000057,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn42.jpg,NonAnimall,Head,3,59,NonAnimall,5,1.09296709997579,1.2077888000058,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408050.jpg,Animall,FarBody,3,60,Animall,5,0.951407999964431,1.06733399996301,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N816056.jpg,Animall,CloseBody,3,61,Animall,5,0.418295899988152,0.534193600004073,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land356.jpg,NonAnimall,FarBody,3,62,NonAnimall,5,1.27319109998643,1.38808309996966,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_urb291.jpg,NonAnimall,CloseBody,3,63,NonAnimall,5,0.853830400039442,0.969990300014615,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_land759.jpg,NonAnimall,CloseBody,3,64,NonAnimall,3,1.07848659995943,1.19337689998792,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N826048.jpg,Animall,Head,3,65,Animall,5,0.818960400007199,0.934756899951026,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N824045.jpg,Animall,CloseBody,3,66,Animall,5,0.799794899998233,0.914621600008104,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_natu350.jpg,NonAnimall,CloseBody,3,67,Animall,5,0.732193999981973,0.846941899973899,0
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N408065.jpg,Animall,Head,3,68,Animall,5,0.711434600001667,0.826325399975758,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N173097.jpg,Animall,Head,3,69,Animall,5,0.801252799981739,0.916575599985663,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_natu676.jpg,NonAnimall,CloseBody,3,70,NonAnimall,5,0.998339300043881,1.11309820000315,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N815026.jpg,Animall,MediumBody,3,71,Animall,5,0.648710399982519,0.763416000001598,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land362.jpg,NonAnimall,FarBody,3,72,NonAnimall,5,1.08179829997243,1.19660550000845,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N815023.jpg,Animall,CloseBody,3,73,Animall,5,0.683099300018512,0.797667099977843,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408016.jpg,Animall,FarBody,3,74,Animall,5,0.758715400006622,0.873566799971741,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A219084.jpg,NonAnimall,FarBody,3,75,NonAnimall,5,1.01828489999752,1.13307559996611,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N247043.jpg,Animall,CloseBody,3,76,Animall,5,0.661529099976178,0.77633630001219,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land11.jpg,NonAnimall,FarBody,3,77,NonAnimall,5,0.864022199995816,0.978907699987758,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N289045.jpg,Animall,MediumBody,3,78,Animall,5,0.718242500035558,0.832789800013416,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N209040.jpg,Animall,Head,3,79,Animall,5,0.58310970000457,0.697758900001645,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn177.jpg,NonAnimall,Head,3,80,NonAnimall,5,0.945355800038669,1.06020289997105,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N347003.jpg,NonAnimall,MediumBody,3,81,NonAnimall,3,1.12941210001009,1.24410119996173,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_natu139.jpg,NonAnimall,FarBody,3,82,NonAnimall,5,1.03465470002266,1.14931670000078,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N828096.jpg,Animall,Head,3,83,Animall,5,1.09820850001415,0.793703100003768,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N816052.jpg,Animall,CloseBody,3,84,Animall,5,0.339822700014338,0.454558500030544,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_natu649.jpg,NonAnimall,FarBody,3,85,Animall,5,1.73418219998712,1.84869549999712,0
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N168078.jpg,Animall,CloseBody,3,86,Animall,5,0.790603899979033,0.905079199990723,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_objn35.jpg,NonAnimall,CloseBody,3,87,Animall,5,0.391157499980181,0.506099699996412,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N253028.jpg,Animall,FarBody,3,88,Animall,5,0.99908239999786,1.11462300003041,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N130094.jpg,Animall,MediumBody,3,89,Animall,3,1.65861980000045,1.77352950000204,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_bea1.jpg,NonAnimall,FarBody,3,90,NonAnimall,4,1.19954300002428,1.31417069997406,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn173.jpg,NonAnimall,Head,3,91,Animall,2,1.73101970000425,1.84584419999737,0
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N134076.jpg,Animall,Head,3,92,Animall,5,1.00857459998224,1.12337559997104,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N427028.jpg,Animall,Head,3,93,Animall,5,0.659177399997134,0.773930600029416,1
