file,category,distance,block,trial,response,confidence,responseTime,reactionTime,correct
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N676023.jpg,Animall,Head,2,48,Animall,5,0.777694599999904,0.892676700000038,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_room185.jpg,NonAnimall,CloseBody,2,49,NonAnimall,5,0.712028799999871,0.827043000000003,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N134076.jpg,Animall,Head,2,50,Animall,5,0.890315800000053,1.00552519999997,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N289028.jpg,Animall,MediumBody,2,51,Animall,5,1.85924329999989,1.9743727,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N168073.jpg,Animall,MediumBody,2,52,Animall,5,0.588686199999984,0.70372210000005,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N130006.jpg,Animall,FarBody,2,53,Animall,5,1.64667559999998,1.76184109999986,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N253037.jpg,Animall,Head,2,54,Animall,5,0.815366799999993,0.930449899999985,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N112018.jpg,Animall,MediumBody,2,55,Animall,5,2.5983490000001,2.71351619999996,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N43031.jpg,Animall,FarBody,2,56,NonAnimall,5,1.56709580000006,1.68206050000003,0
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N485043.jpg,Animall,MediumBody,2,57,Animall,5,0.622630800000024,0.737701100000095,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_text6.jpg,NonAnimall,Head,2,58,NonAnimall,3,1.00633629999993,1.12147030000006,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N253019.jpg,Animall,Head,2,59,Animall,5,0.776448600000094,0.89143080000008,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N77037.jpg,Animall,FarBody,2,60,Animall,5,0.3907557,0.505773900000122,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_room170.jpg,NonAnimall,CloseBody,2,61,NonAnimall,3,1.44948079999995,1.56458220000013,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N160059.jpg,Animall,MediumBody,2,62,Animall,5,0.706939200000079,0.822011000000202,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N52040.jpg,Animall,CloseBody,2,63,Animall,5,1.08284459999982,1.19800680000003,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N136052.jpg,Animall,Head,2,64,Animall,5,0.439151600000059,0.554249200000186,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N103083.jpg,Animall,FarBody,2,65,Animall,2,1.31037859999992,1.42547130000003,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj295.jpg,NonAnimall,Head,2,66,NonAnimall,4,1.42563810000001,1.54072810000002,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_room425.jpg,NonAnimall,Head,2,67,NonAnimall,5,1.21252030000005,1.32760260000009,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj89.jpg,NonAnimall,Head,2,68,NonAnimall,5,1.03413159999991,1.14933130000009,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_int888.jpg,NonAnimall,Head,2,69,NonAnimall,5,0.873033599999872,0.988100899999836,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_ani25.jpg,Animall,FarBody,2,70,Animall,5,0.781251399999974,0.896473799999967,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj265.jpg,NonAnimall,Head,2,71,NonAnimall,5,1.03498399999989,1.15064599999982,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art1465.jpg,NonAnimall,FarBody,2,72,NonAnimall,5,1.04443880000008,1.15973230000009,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1271.jpg,NonAnimall,CloseBody,2,73,NonAnimall,5,0.798788000000059,0.913680999999997,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art545.jpg,NonAnimall,MediumBody,2,74,NonAnimall,5,1.03448049999997,1.15017919999991,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art1517.jpg,NonAnimall,MediumBody,2,75,NonAnimall,5,1.04825950000009,1.16329079999991,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_urb659.jpg,NonAnimall,MediumBody,2,76,NonAnimall,5,0.838654000000133,0.953504300000077,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N134031.jpg,Animall,Head,2,77,Animall,5,0.841746699999931,0.956874199999902,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_int741.jpg,NonAnimall,CloseBody,2,78,Animall,5,0.76335210000002,0.878273199999967,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N77085.jpg,Animall,FarBody,2,79,Animall,5,0.659427599999844,0.774659900000188,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N427004.jpg,Animall,Head,2,80,Animall,5,0.641267400000061,0.756257999999889,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj105.jpg,NonAnimall,Head,2,81,NonAnimall,3,1.08255680000002,1.20115209999994,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N70038.jpg,Animall,FarBody,2,82,Animall,5,0.711010100000067,0.825997299999926,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_land891.jpg,Animall,FarBody,2,83,NonAnimall,3,1.56142670000008,1.67649740000002,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N130047.jpg,Animall,FarBody,2,84,Animall,5,0.583017599999948,0.69791680000003,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art1486.jpg,NonAnimall,FarBody,2,85,NonAnimall,5,0.746352599999909,0.861580000000004,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_archi277.jpg,NonAnimall,MediumBody,2,86,NonAnimall,5,1.02464140000006,1.13965980000012,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj343.jpg,NonAnimall,Head,2,87,NonAnimall,5,1.11662249999995,1.23173820000011,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art709.jpg,NonAnimall,FarBody,2,88,NonAnimall,3,1.19120360000011,1.30613000000017,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N109057.jpg,Animall,CloseBody,2,89,Animall,5,1.12703639999995,1.24204469999995,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj57.jpg,NonAnimall,Head,2,90,NonAnimall,3,1.28799329999993,1.40298039999993,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N707010.jpg,Animall,Head,2,91,Animall,5,0.898191100000076,1.01325079999992,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1158.jpg,NonAnimall,CloseBody,2,92,NonAnimall,5,1.08037009999998,1.19513800000004,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_sclos3.jpg,NonAnimall,FarBody,2,93,Animall,5,0.692314499999839,0.807274900000039,0
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N109077.jpg,Animall,CloseBody,2,94,Animall,5,0.661620600000106,0.776702200000045,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A487089.jpg,NonAnimall,FarBody,2,95,NonAnimall,5,1.59236939999982,1.12267429999997,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N130011.jpg,Animall,FarBody,2,96,Animall,5,0.700163900000007,0.815071099999841,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_urb540.jpg,NonAnimall,FarBody,2,97,NonAnimall,3,0.990359200000057,1.10555210000007,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N109065.jpg,Animall,MediumBody,2,98,Animall,5,0.751130999999987,0.867312099999936,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A463033.jpg,NonAnimall,FarBody,2,99,NonAnimall,5,1.0684490000001,1.18421289999992,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1367.jpg,NonAnimall,CloseBody,2,100,NonAnimall,5,1.06529020000016,1.18036970000003,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N289080.jpg,Animall,MediumBody,2,101,Animall,5,0.664823299999853,0.780046300000095,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N160002.jpg,Animall,MediumBody,2,102,Animall,5,1.02579390000005,0.740770799999837,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N104019.jpg,Animall,FarBody,2,103,Animall,5,0.379000199999837,0.494152600000007,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art175.jpg,NonAnimall,MediumBody,2,104,NonAnimall,5,1.02005229999986,1.13506699999994,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N107030.jpg,Animall,CloseBody,2,105,Animall,5,0.620071199999984,0.73510680000004,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art682.jpg,NonAnimall,CloseBody,2,106,NonAnimall,5,0.823736399999916,0.938613199999963,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N173025.jpg,Animall,MediumBody,2,107,Animall,5,0.568783000000167,0.684497899999997,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_room12.jpg,NonAnimall,CloseBody,2,108,NonAnimall,5,0.973884699999871,1.08900310000013,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_gre328.jpg,NonAnimall,CloseBody,2,109,NonAnimall,5,1.02086299999996,1.13590160000012,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N253061.jpg,Animall,Head,2,110,Animall,5,0.701392299999952,0.817052400000193,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N415079.jpg,Animall,Head,2,111,Animall,5,0.783132799999976,0.898133299999927,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N314023.jpg,Animall,MediumBody,2,112,Animall,5,0.867454299999963,0.982435500000065,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N828096.jpg,Animall,Head,2,113,Animall,5,0.377059099999997,0.492174199999909,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N825080.jpg,Animall,Head,2,114,Animall,5,0.351475500000106,0.466947199999822,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj293.jpg,NonAnimall,Head,2,115,Animall,5,0.356101200000012,0.471108100000038,0
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N314099.jpg,Animall,MediumBody,2,116,Animall,5,0.438161600000058,0.553245400000151,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A244068.jpg,NonAnimall,FarBody,2,117,NonAnimall,5,0.940464399999883,1.05545759999995,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N106095.jpg,Animall,CloseBody,2,118,Animall,5,0.901031299999886,1.01602879999996,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj257.jpg,NonAnimall,Head,2,119,NonAnimall,5,0.995612100000017,1.11065110000004,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_city89.jpg,NonAnimall,FarBody,2,120,NonAnimall,5,1.09795340000005,1.21281679999993,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N100040.jpg,Animall,CloseBody,3,1,Animall,5,1.37658310000006,1.48842029999992,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_room40.jpg,NonAnimall,CloseBody,3,2,NonAnimall,5,0.941246399999955,1.05404320000002,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn37.jpg,NonAnimall,Head,3,3,Animall,5,0.923279099999945,1.03829169999995,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_gre163.jpg,NonAnimall,MediumBody,3,4,NonAnimall,5,1.0047320000001,1.11945429999992,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_urb324.jpg,NonAnimall,MediumBody,3,5,NonAnimall,5,1.05764220000015,1.17252350000012,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N173097.jpg,Animall,Head,3,6,Animall,5,0.716387899999972,0.831239500000038,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_room28.jpg,NonAnimall,CloseBody,3,7,NonAnimall,3,1.0422638,1.15739009999993,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N49023.jpg,Animall,CloseBody,3,8,Animall,5,0.607285000000047,0.722377900000083,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N253091.jpg,Animall,MediumBody,3,9,Animall,5,0.939940799999931,1.05504350000001,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art450.jpg,NonAnimall,MediumBody,3,10,NonAnimall,5,0.792165300000079,0.907040499999994,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art36.jpg,NonAnimall,FarBody,3,11,NonAnimall,5,0.893393600000081,1.0114367000001,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N43027.jpg,Animall,CloseBody,3,12,Animall,5,0.628247200000033,0.743645600000036,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art1312.jpg,NonAnimall,MediumBody,3,13,NonAnimall,4,1.02700279999999,1.14205130000005,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N103008.jpg,Animall,CloseBody,3,14,Animall,5,0.944100200000094,1.05899939999995,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj394.jpg,NonAnimall,Head,3,15,Animall,2,1.63421440000002,1.75064550000002,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N130083.jpg,Animall,FarBody,3,16,Animall,3,1.23480459999996,1.34975989999998,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N52033.jpg,Animall,CloseBody,3,17,Animall,5,0.933952299999874,1.04888239999991,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_arnat105.jpg,NonAnimall,MediumBody,3,18,NonAnimall,5,1.20521880000001,1.32009010000002,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N134015.jpg,Animall,Head,3,19,Animall,5,1.22315489999983,1.33809620000011,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N112084.jpg,Animall,CloseBody,3,20,Animall,5,0.384986499999968,0.500122400000009,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art1204.jpg,NonAnimall,FarBody,3,21,NonAnimall,3,1.0762486000001,1.19112799999994,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_room23.jpg,NonAnimall,CloseBody,3,22,NonAnimall,5,1.11243209999998,1.22756520000007,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_enc67.jpg,NonAnimall,CloseBody,3,23,NonAnimall,5,1.19734999999991,1.31247439999993,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N827019.jpg,Animall,CloseBody,3,24,Animall,5,0.709151199999951,0.824065799999971,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N77022.jpg,Animall,FarBody,3,25,Animall,5,0.758723299999929,0.873771100000113,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N415038.jpg,Animall,MediumBody,3,26,Animall,5,0.993682500000205,1.10875440000018,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N134043.jpg,Animall,Head,3,27,Animall,5,0.808672500000057,0.923748299999943,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N314056.jpg,Animall,MediumBody,3,28,Animall,5,0.672060900000133,0.787208999999848,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N109000.jpg,Animall,MediumBody,3,29,Animall,5,0.776367599999958,0.891550199999983,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_int30.jpg,NonAnimall,CloseBody,3,30,NonAnimall,5,0.858150700000124,0.973131499999909,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art671.jpg,NonAnimall,CloseBody,3,31,NonAnimall,5,0.877230000000054,0.992292000000134,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N106016.jpg,Animall,FarBody,3,32,Animall,5,0.800037599999996,0.915113900000051,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art1180.jpg,NonAnimall,FarBody,3,33,Animall,5,0.730768699999999,0.845831299999872,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_enc30.jpg,NonAnimall,MediumBody,3,34,NonAnimall,4,1.11323720000019,1.22829699999988,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N112005.jpg,Animall,MediumBody,3,35,Animall,5,0.661872199999834,0.776874200000066,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj87.jpg,NonAnimall,Head,3,36,Animall,5,0.924865700000055,1.03994239999997,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N16063.jpg,Animall,FarBody,3,37,Animall,5,1.06520380000006,1.18031429999996,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj99.jpg,NonAnimall,Head,3,38,NonAnimall,5,0.785051000000067,0.900888699999996,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art1249.jpg,NonAnimall,FarBody,3,39,NonAnimall,5,1.02828649999992,1.14341590000004,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N112094.jpg,Animall,CloseBody,3,40,Animall,5,0.631661899999926,0.746780299999955,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj90.jpg,NonAnimall,Head,3,41,NonAnimall,3,1.07093329999998,1.18598429999997,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj1.jpg,NonAnimall,Head,3,42,Animall,5,0.767110900000034,0.88211420000016,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N77039.jpg,Animall,FarBody,3,43,Animall,5,0.805007600000181,0.920073499999944,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N826076.jpg,Animall,Head,3,44,Animall,5,0.458778900000198,0.573977399999876,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art560.jpg,NonAnimall,FarBody,3,45,NonAnimall,5,1.16993339999999,1.28493900000012,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N134097.jpg,Animall,CloseBody,3,46,Animall,5,0.766587200000004,0.881553600000188,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N168046.jpg,Animall,MediumBody,3,47,Animall,5,0.624922199999901,0.739807900000187,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_ani42.jpg,Animall,FarBody,3,48,Animall,5,0.743146000000024,0.858133799999905,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art1084.jpg,NonAnimall,MediumBody,3,49,NonAnimall,5,0.817003899999918,0.93187799999987,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art1470.jpg,NonAnimall,FarBody,3,50,NonAnimall,5,0.927171599999838,1.04219660000012,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A223024.jpg,NonAnimall,FarBody,3,51,NonAnimall,5,0.874374400000079,0.989400299999943,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art600.jpg,NonAnimall,MediumBody,3,52,NonAnimall,5,0.800975600000129,0.91604970000003,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_city21.jpg,NonAnimall,MediumBody,3,53,NonAnimall,5,0.574810899999875,0.690015499999845,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_urb902.jpg,NonAnimall,MediumBody,3,54,NonAnimall,5,0.425075699999979,0.540055200000097,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_city49.jpg,NonAnimall,FarBody,3,55,NonAnimall,5,0.397690699999885,0.512727899999845,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1147.jpg,NonAnimall,CloseBody,3,56,NonAnimall,5,0.367824400000018,0.482805800000051,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N108006.jpg,Animall,CloseBody,3,57,Animall,5,0.992714999999862,1.10793899999999,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N707021.jpg,Animall,Head,3,58,Animall,5,0.583102300000064,0.698061699999926,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N123022.jpg,Animall,Head,3,59,Animall,5,0.596284700000069,0.711215999999922,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_urb404.jpg,NonAnimall,FarBody,3,60,NonAnimall,3,1.04658310000013,1.16154780000011,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N49001.jpg,Animall,CloseBody,3,61,Animall,5,0.648244799999929,0.763256599999977,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N828023.jpg,Animall,FarBody,3,62,Animall,5,0.606849799999964,0.722174700000096,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N471006.jpg,Animall,Head,3,63,Animall,5,0.432594699999981,0.547636499999953,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_land764.jpg,Animall,FarBody,3,64,Animall,5,0.521957600000178,0.637059200000067,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_room178.jpg,NonAnimall,CloseBody,3,65,Animall,3,0.908392700000149,1.02340939999999,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_archi215.jpg,NonAnimall,MediumBody,3,66,NonAnimall,5,0.800728100000015,0.915548700000045,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N42035.jpg,Animall,FarBody,3,67,Animall,4,1.27804199999991,1.3929642999999,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_room454.jpg,NonAnimall,CloseBody,3,68,NonAnimall,5,0.930575899999894,1.04546610000011,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_room141.jpg,NonAnimall,CloseBody,3,69,NonAnimall,5,0.795499700000164,0.910486400000082,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N77038.jpg,Animall,FarBody,3,70,Animall,5,0.677283700000089,0.792273700000123,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A805085.jpg,NonAnimall,FarBody,3,71,NonAnimall,3,1.05016890000002,1.16498019999995,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art843.jpg,NonAnimall,MediumBody,3,72,NonAnimall,4,0.939576199999919,1.05460369999992,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N485037.jpg,Animall,Head,3,73,Animall,5,0.601327699999956,0.716821299999992,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N828067.jpg,Animall,CloseBody,3,74,Animall,5,0.641402199999902,0.756389300000137,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A803044.jpg,NonAnimall,FarBody,3,75,NonAnimall,5,1.02766610000003,1.14291939999998,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_int110.jpg,NonAnimall,CloseBody,3,76,Animall,5,1.11807780000004,1.23388799999998,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_ani14.jpg,Animall,FarBody,3,77,Animall,5,0.661332500000071,0.776543799999899,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj76.jpg,NonAnimall,Head,3,78,Animall,4,0.830069699999967,0.945215899999994,0
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N77033.jpg,Animall,CloseBody,3,79,Animall,5,0.698204900000064,0.813132700000097,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N110046.jpg,Animall,MediumBody,3,80,Animall,5,0.622332400000005,0.737288900000067,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_par104.jpg,NonAnimall,MediumBody,3,81,NonAnimall,5,1.77640479999991,0.925059800000099,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N43036.jpg,Animall,FarBody,3,82,Animall,5,0.568342999999913,0.684823800000004,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N123009.jpg,Animall,Head,3,83,Animall,5,0.548909999999978,0.663984699999901,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art1469.jpg,NonAnimall,FarBody,3,84,Animall,5,0.75453709999988,0.86937469999998,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_gre536.jpg,NonAnimall,FarBody,3,85,NonAnimall,3,1.04144130000009,1.15650609999989,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj172.jpg,NonAnimall,Head,3,86,NonAnimall,5,0.969441200000119,1.08455429999981,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826081.jpg,Animall,CloseBody,3,87,Animall,5,0.744367400000101,0.85948170000006,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N130033.jpg,Animall,Head,3,88,Animall,5,0.566581900000074,0.681662999999844,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_city14.jpg,NonAnimall,FarBody,3,89,NonAnimall,5,0.942271699999992,1.05734819999998,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj59.jpg,NonAnimall,Head,3,90,Animall,3,0.96267069999999,1.07758830000012,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A517086.jpg,NonAnimall,FarBody,3,91,NonAnimall,5,0.71333340000001,0.828343299999915,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_urb128.jpg,NonAnimall,FarBody,3,92,NonAnimall,5,1.07358139999997,1.18855570000005,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N326090.jpg,Animall,MediumBody,3,93,Animall,5,0.594318899999962,0.709456000000046,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj296.jpg,NonAnimall,Head,3,94,Animall,5,0.660569399999986,0.775499500000024,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art921.jpg,NonAnimall,CloseBody,3,95,Animall,2,1.07579039999996,1.19091099999991,0
